type,name,values,prefix,postfix,usage count,user addable,template name,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Box Gutter Installation Checklist,,,,,,Box Gutter Installation Checklist (03. Zone C Roof Insulated Panel),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Box Gutter Brackets: #3,,,,,,,,,,
checkpoint,Insulation under gutter: Sisalation,,,,,,,,,,
checkpoint,Gutter Board: Spandek Zincalume,,,,,,,,,,
checkpoint,Box Gutter: Insulated Panel,,,,,,,,,,
checkpoint,Gutter Flashing: 0.55mm 304 Stainless Steel,,,,,,,,,,
checkpoint,Sumps / Outlets: Siphonic inline sump (install only),,,,,,,,,,
checkpoint,Overflows: Siphonic overflow (install only),,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Gutter Brackets installed correctly,,,,,,,,,,
checkpoint,Insulation installed under gutter board,,,,,,,,,,
checkpoint,Gutter Board installed,,,,,,,,,,
checkpoint,Box gutter installed to sizes as shown in specification and drawings.,,,,,,,,,,
checkpoint,Sumps installed to correct locations and sizes as specified and as shown on drawings,,,,,,,,,,
checkpoint,Outlets installed to correct sizes.,,,,,,,,,,
checkpoint,Overflow outlets installed at each downpipe location and to correct size as indicated.,,,,,,,,,,
checkpoint,Rivet spacing for sump / box gutter are adequate,,,,,,,,,,
checkpoint,Rivet spacing for pop / sumps are adequate,,,,,,,,,,
checkpoint,Area clean and free of debris.,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist,Wall Cladding Checklist,,,,,,Wall Cladding Checklist (03. Zone C Roof Parapet - Office),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Wall Cladding type: 150mm Mineral Wool Panel,,,,,,,,,,
checkpoint,Flashing Material: 0.61mm Colorbond to suit,,,,,,,,,,
checkpoint,Type of Fixings: to suit Askin Performance Panel,,,,,,,,,,
checkpoint,Buildex 10 x 16mm stitching screws,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Butyl Tap to Panel Top & Bottom,,,,,,,,,,
checkpoint,Ledger Angle,,,,,,,,,,
checkpoint,Is primary strucutre adequate to support cladding or secondary framing?,,,,,,,,,,
checkpoint,Top hats installed at correct spacings to meet Manufacturers recommendations.,,,,,,,,,,
checkpoint,Wall cladding fixed to sub frame as per Manufacturer's recommendations.,,,,,,,,,,
checkpoint,Wall cladding flashed to make watertight.,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Flashing/Capping Installation Checklist,,,,,,Flashing/Capping Installation Checklist (03. Zone C Roof Parapet - Office),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Flashing Material: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Capping Material 0.61mm Colorbond to match,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Flashings / Cappings: Straight and in correct plane.,,,,,,,,,,
checkpoint,Fixed adequately to hold flashing in place and prevent vibration in strong winds.,,,,,,,,,,
checkpoint,Adequate lap at joins.,,,,,,,,,,
checkpoint,Silicone sealed under laps and where necessary to make waterproof.,,,,,,,,,,
checkpoint,Rivets and fixings sealed where necessary,,,,,,,,,,
checkpoint,Adequate support to prevent buckling.,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist,Box Gutter Installation Checklist,,,,,,Box Gutter Installation Checklist (04. Zone D Roof - ITF),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Box Gutter Brackets: #3,,,,,,,,,,
checkpoint,Insulation under gutter: 80mm Blanket,,,,,,,,,,
checkpoint,Gutter Board: Spandek Zincalume,,,,,,,,,,
checkpoint,Box Gutter: 1.2mm 316 Stainless Steel,,,,,,,,,,
checkpoint,Gutter Flashing: Stainless Steel 0.55mm 304,,,,,,,,,,
checkpoint,Sumps / Outlets: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Overflow Side Outlet 0.61mm Colorbond,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Gutter Brackets installed correctly,,,,,,,,,,
checkpoint,Insulation installed under gutter board,,,,,,,,,,
checkpoint,Gutter Board installed,,,,,,,,,,
checkpoint,Box gutter installed to sizes as shown in specification and drawings.,,,,,,,,,,
checkpoint,Sumps installed to correct locations and sizes as specified and as shown on drawings,,,,,,,,,,
checkpoint,Outlets installed to correct sizes.,,,,,,,,,,
checkpoint,Overflow outlets installed at each downpipe location and to correct size as indicated.,,,,,,,,,,
checkpoint,Rivet spacing for sump / box gutter are adequate,,,,,,,,,,
checkpoint,Rivet spacing for pop / sumps are adequate,,,,,,,,,,
checkpoint,Area clean and free of debris.,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Insulation Checklist,,,,,,Insulation Checklist (04. Zone D Roof - ITF),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Insulation - Roof Sarking - Proctor Wrap HTR,,,,,,,,,,
checkpoint,Insulation - Roof - Glasswool on Perforated Sarking - 80mm,,,,,,,,,,
checkpoint,Insulation - Thermoseal 993 Black Perforated,,,,,,,,,,
checkpoint,Thermal Spacer - Ashgrid 1200mm - 60mm,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Insulation to entire roof area,,,,,,,,,,
checkpoint,Correctly lapped and joined,,,,,,,,,,
checkpoint,No over hang into gutters,,,,,,,,,,
checkpoint,Manufacturers recommendations.,,,,,,,,,,
checkpoint,Thermal Spacer Located correctly,,,,,,,,,,
checkpoint,Insulation below box gutter lapped at joins,,,,,,,,,,
checkpoint,insulation cut back at sumps,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition with no tears,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Arcoplus Polycarbonate Installation Checklist,,,,,,Arcoplus Polycarbonate Installation Checklist (04. Zone D Roof - ITF),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Material Item: Multicell Polycarbonate Sheet Acroplus polycarbonate skylight,,,,,,,,,,
checkpoint,Clips for Arcoplus,,,,,,,,,,
checkpoint,Wafer head screw,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Under & Over Flashings between transition of roof material,,,,,,,,,,
checkpoint,Are the side lap perimeters sealed with thick sealing foam strips,,,,,,,,,,
checkpoint,150mm Ashgrid Spacer to be installed Longitudinal so spacer does not interfere with view from underneath,,,,,,,,,,
checkpoint,Material installed as per manufacturer's recommendations.,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Roof Installation Checklist,,,,,,Roof Installation Checklist (04. Zone D Roof - ITF),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Roof Sheets: 0.48mm Colorbond - Klip-lok / Speed Deck Ultra,,,,,,,,,,
checkpoint,Coating Type: Standard Colorbond,,,,,,,,,,
checkpoint,Safety Mesh: Galvanised 2mm x 150mm x 300mm,,,,,,,,,,
checkpoint,Roof Clip: Galavanised ,,,,,,,,,,
checkpoint,Roof Screws: Roofing screws without Neoprene washer,,,,,,,,,,
checkpoint,Foam Infill Strips,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Safety Mesh Installed,,,,,,,,,,
checkpoint,Insulation installed,,,,,,,,,,
checkpoint,Roof clips installed,,,,,,,,,,
checkpoint,Roof installed with adequate fall to meet roof profile,,,,,,,,,,
checkpoint,Roof installed straight and perpendicular to Roof purlins,,,,,,,,,,
checkpoint,Roof has adequate overhang into box gutter / spouting,,,,,,,,,,
checkpoint,Roof sheet turned up at high end of roof,,,,,,,,,,
checkpoint,Roof sheet turned down at gutter end of roof,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Flashing/Capping Installation Checklist,,,,,,Flashing/Capping Installation Checklist (04. Zone D Roof - ITF),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Flashing Material: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Capping Material 0.61mm Colorbond to match,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Flashings / Cappings: Straight and in correct plane.,,,,,,,,,,
checkpoint,Fixed adequately to hold flashing in place and prevent vibration in strong winds.,,,,,,,,,,
checkpoint,Adequate lap at joins.,,,,,,,,,,
checkpoint,Silicone sealed under laps and where necessary to make waterproof.,,,,,,,,,,
checkpoint,Rivets and fixings sealed where necessary,,,,,,,,,,
checkpoint,Adequate support to prevent buckling.,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Roof Penetrations Checklist,,,,,,Roof Penetrations Checklist (04. Zone D Roof - ITF),,,,
checkpoint,Flashing Material: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Penetration with backtray,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Penetration: Hole cut to correct size to allow clearance.,,,,,,,,,,
checkpoint,Roof sheets whethered correctly,,,,,,,,,,
checkpoint,"Soaker flashing lapped, sealed and fixed correctly.",,,,,,,,,,
checkpoint,Adequate support under soaker to prevent ponding.,,,,,,,,,,
checkpoint,Side and front aprons / upstands formed to correct size ,,,,,,,,,,
checkpoint,To fit the purpose,,,,,,,,,,
checkpoint,Adequate support around penetration to prevent roof,,,,,,,,,,
checkpoint,Sheet from buckling,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist,Insulated Panel Installation Checklist,,,,,,Insulated Panel Installation Checklist (05. Zone E Roof - Airlock 2 & Stairs),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Panel: 125mm Insulated Panel,,,,,,,,,,
checkpoint,Internal liner colour: TBC,,,,,,,,,,
checkpoint,External liner colour: TBC,,,,,,,,,,
checkpoint,14G TEK Screw with bonded washer to suit,,,,,,,,,,
checkpoint,Buildex 10 x 16mm stitching screws,,,,,,,,,,
checkpoint,6mm Kingspan Butyl tape,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Internal flashings installed straight and close fitting - joins hidden,,,,,,,,,,
checkpoint,Joins and fixings hidden,,,,,,,,,,
checkpoint,Butyl sealing tape installed to Askin Performance Panel Spec (between 3 - 6 Degrees of Fall),,,,,,,,,,
checkpoint,Panels located correctly,,,,,,,,,,
checkpoint,Fixings as per Askin Performance Panel Spec,,,,,,,,,,
checkpoint,Stitching screws 500mm centres,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Flashing/Capping Installation Checklist,,,,,,Flashing/Capping Installation Checklist (05. Zone E Roof - Airlock 2 & Stairs),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Flashing Material: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Capping Material 0.61mm Colorbond to match,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Flashings / Cappings: Straight and in correct plane.,,,,,,,,,,
checkpoint,Fixed adequately to hold flashing in place and prevent vibration in strong winds.,,,,,,,,,,
checkpoint,Adequate lap at joins.,,,,,,,,,,
checkpoint,Silicone sealed under laps and where necessary to make waterproof.,,,,,,,,,,
checkpoint,Rivets and fixings sealed where necessary,,,,,,,,,,
checkpoint,Adequate support to prevent buckling.,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Box Gutter Installation Checklist,,,,,,Box Gutter Installation Checklist (05. Zone E Roof - Airlock 2 & Stairs),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Box Gutter Brackets: #3,,,,,,,,,,
checkpoint,Box Gutter: Insulated Panel,,,,,,,,,,
checkpoint,Gutter Flashing: 0.55mm 304 Stainless Steel,,,,,,,,,,
checkpoint,Sumps / Outlets: Siphonic inline sump (install only),,,,,,,,,,
checkpoint,Overflows: Siphonic overflow (install only),,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Gutter Brackets installed correctly,,,,,,,,,,
checkpoint,Insulation installed under gutter board,,,,,,,,,,
checkpoint,Gutter Board installed,,,,,,,,,,
checkpoint,Box gutter installed to sizes as shown in specification and drawings.,,,,,,,,,,
checkpoint,Sumps installed to correct locations and sizes as specified and as shown on drawings,,,,,,,,,,
checkpoint,Outlets installed to correct sizes.,,,,,,,,,,
checkpoint,Overflow outlets installed at each downpipe location and to correct size as indicated.,,,,,,,,,,
checkpoint,Rivet spacing for sump / box gutter are adequate,,,,,,,,,,
checkpoint,Rivet spacing for pop / sumps are adequate,,,,,,,,,,
checkpoint,Area clean and free of debris.,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist,Insulated Panel Installation Checklist,,,,,,Insulated Panel Installation Checklist (05. Zone E Roof - Main Switchboard Room),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Panel: 125mm Insulated Panel,,,,,,,,,,
checkpoint,Internal liner colour: TBC,,,,,,,,,,
checkpoint,External liner colour: TBC,,,,,,,,,,
checkpoint,14G TEK Screw with bonded washer to suit,,,,,,,,,,
checkpoint,Buildex 10 x 16mm stitching screws,,,,,,,,,,
checkpoint,6mm Kingspan Butyl tape,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Internal flashings installed straight and close fitting - joins hidden,,,,,,,,,,
checkpoint,Joins and fixings hidden,,,,,,,,,,
checkpoint,Butyl sealing tape installed to Askin Performance Panel Spec (between 3 - 6 Degrees of Fall),,,,,,,,,,
checkpoint,Panels located correctly,,,,,,,,,,
checkpoint,Fixings as per Askin Performance Panel Spec,,,,,,,,,,
checkpoint,Stitching screws 500mm centres,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Flashing/Capping Installation Checklist,,,,,,Flashing/Capping Installation Checklist (05. Zone E Roof - Main Switchboard Room),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Flashing Material: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Capping Material 0.61mm Colorbond to match,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Flashings / Cappings: Straight and in correct plane.,,,,,,,,,,
checkpoint,Fixed adequately to hold flashing in place and prevent vibration in strong winds.,,,,,,,,,,
checkpoint,Adequate lap at joins.,,,,,,,,,,
checkpoint,Silicone sealed under laps and where necessary to make waterproof.,,,,,,,,,,
checkpoint,Rivets and fixings sealed where necessary,,,,,,,,,,
checkpoint,Adequate support to prevent buckling.,,,,,,,,,,
checkpoint,Area clean and free of debris,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Box Gutter Installation Checklist,,,,,,Box Gutter Installation Checklist (05. Zone E Roof - Main Switchboard Room),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Box Gutter Brackets: #3,,,,,,,,,,
checkpoint,Box Gutter: Insulated Panel,,,,,,,,,,
checkpoint,Gutter Flashing: 0.55mm 304 Stainless Steel,,,,,,,,,,
checkpoint,Sumps / Outlets: Siphonic inline sump (install only),,,,,,,,,,
checkpoint,Overflows: Siphonic overflow (install only),,,,,,,,,,
checkpoint,Rainhead,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Gutter Brackets installed correctly,,,,,,,,,,
checkpoint,Insulation installed under gutter board,,,,,,,,,,
checkpoint,Gutter Board installed,,,,,,,,,,
checkpoint,Box gutter installed to sizes as shown in specification and drawings.,,,,,,,,,,
checkpoint,Sumps installed to correct locations and sizes as specified and as shown on drawings,,,,,,,,,,
checkpoint,Outlets installed to correct sizes.,,,,,,,,,,
checkpoint,Overflow outlets installed at each downpipe location and to correct size as indicated.,,,,,,,,,,
checkpoint,Rivet spacing for sump / box gutter are adequate,,,,,,,,,,
checkpoint,Rivet spacing for pop / sumps are adequate,,,,,,,,,,
checkpoint,Area clean and free of debris.,,,,,,,,,,
checkpoint,Materials in good condition,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist,Insulated Panel Installation Checklist,,,,,,Insulated Panel Installation Checklist (05. Zone E Roof - Theatre),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Panel: 125mm Insulated Panel,,,,,,,,,,
checkpoint,Internal liner colour: TBC,,,,,,,,,,
checkpoint,External liner colour: TBC,,,,,,,,,,
checkpoint,14G TEK Screw with bonded washer to suit,,,,,,,,,,
checkpoint,Buildex 10 x 16mm stitching screws,,,,,,,,,,
checkpoint,6mm Kingspan Butyl tape,,,,,,,,,,
section,Installation,,,,,,,,,,
checkpoint,Internal flashings installed straight and close fitting - joins hidden,,,,,,,,,,
checkpoint,Joins and fixings hidden,,,,,,,,,,
checkpoint,Butyl sealing tape installed to Askin Performance Panel Spec (between 3 - 6 Degrees of Fall),,,,,,,,,,
checkpoint,Panels located correctly,,,,,,,,,,
checkpoint,Fixings as per Askin Performance Panel Spec,,,,,,,,,,
checkpoint,Stitching screws 500mm centres,,,,,,,,,,
section,Signoffs,,,,,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,,,,,
text,Checked and Signed by: ,,,,,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,,,,,
text,Date:,,,,,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,,,,,
text,Site Supervisor: ,,,,,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,,,,,
text,Client Representative:,,,,,,,,,,
checklist,Flashing/Capping Installation Checklist,,,,,,Flashing/Capping Installation Checklist (05. Zone E Roof - Theatre),,,,
section,Material Inspection,,,,,,,,,,
checkpoint,Flashing Material: 0.61mm Colorbond,,,,,,,,,,
checkpoint,Capping Material 0.61mm Colorbond to match,,,,,,,,,,
section,Installation,,,,,,,,,,
